Model,Distance,Num_Rounds,Backend,Run,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
GCN,3,3,ibm_aachen,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.542,1000,542,20260428_213814
MWPM+GCN,3,3,ibm_aachen,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.534,1000,534,20260428_213814
GCN+MWPM,3,3,ibm_aachen,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.504,1000,504,20260428_213814
GCN,3,3,ibm_aachen,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.459,1000,459,20260428_213814
MWPM+GCN,3,3,ibm_aachen,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.447,1000,447,20260428_213814
GCN+MWPM,3,3,ibm_aachen,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.503,1000,503,20260428_213814
GAT,3,3,ibm_aachen,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.577,1000,577,20260428_213814
MWPM+GAT,3,3,ibm_aachen,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.534,1000,534,20260428_213814
GAT+MWPM,3,3,ibm_aachen,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.538,1000,538,20260428_213814
GAT,3,3,ibm_aachen,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.465,1000,465,20260428_213814
MWPM+GAT,3,3,ibm_aachen,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.534,1000,534,20260428_213814
GAT+MWPM,3,3,ibm_aachen,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.444,1000,444,20260428_213814
GAT,3,3,ibm_aachen,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.479,1000,479,20260428_213814
MWPM+GAT,3,3,ibm_aachen,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.534,1000,534,20260428_213814
GAT+MWPM,3,3,ibm_aachen,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.481,1000,481,20260428_213814
GNN,3,3,ibm_aachen,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.701,1000,701,20260428_213814
MWPM+GNN,3,3,ibm_aachen,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.535,1000,535,20260428_213814
GNN+MWPM,3,3,ibm_aachen,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.584,1000,584,20260428_213814
GNN,3,3,ibm_aachen,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.286,1000,286,20260428_213814
MWPM+GNN,3,3,ibm_aachen,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.447,1000,447,20260428_213814
GNN+MWPM,3,3,ibm_aachen,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.419,1000,419,20260428_213814
GNN,3,3,ibm_aachen,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.502,1000,502,20260428_213814
MWPM+GNN,3,3,ibm_aachen,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.534,1000,534,20260428_213814
GNN+MWPM,3,3,ibm_aachen,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.478,1000,478,20260428_213814
GraphMamba,3,3,ibm_aachen,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.289,1000,289,20260428_213814
MWPM+GraphMamba,3,3,ibm_aachen,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.447,1000,447,20260428_213814
GraphMamba+MWPM,3,3,ibm_aachen,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.42,1000,420,20260428_213814
GraphMamba,3,3,ibm_aachen,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.291,1000,291,20260428_213814
MWPM+GraphMamba,3,3,ibm_aachen,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.447,1000,447,20260428_213814
GraphMamba+MWPM,3,3,ibm_aachen,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.422,1000,422,20260428_213814
GraphMamba,3,3,ibm_aachen,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.294,1000,294,20260428_213814
MWPM+GraphMamba,3,3,ibm_aachen,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.447,1000,447,20260428_213814
GraphMamba+MWPM,3,3,ibm_aachen,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.423,1000,423,20260428_213814
No_Correction,3,3,ibm_aachen,2,1000,0.0,,,0.293,1000,293,20260428_213957
MWPM,3,3,ibm_aachen,2,1000,0.0,,,0.438,1000,438,20260428_213957
CNN,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.494,1000,494,20260428_213957
MWPM+CNN,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.55,1000,550,20260428_213957
CNN+MWPM,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.514,1000,514,20260428_213957
CNN,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.658,1000,658,20260428_213957
MWPM+CNN,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.55,1000,550,20260428_213957
CNN+MWPM,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.551,1000,551,20260428_213957
CNN,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.645,1000,645,20260428_213957
MWPM+CNN,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.55,1000,550,20260428_213957
CNN+MWPM,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.543,1000,543,20260428_213957
GCNII,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.39,1000,390,20260428_213957
MWPM+GCNII,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.55,1000,550,20260428_213957
GCNII+MWPM,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.48,1000,480,20260428_213957
GCNII,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.293,1000,293,20260428_213957
MWPM+GCNII,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.438,1000,438,20260428_213957
GCNII+MWPM,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.444,1000,444,20260428_213957
GCNII,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.293,1000,293,20260428_213957
MWPM+GCNII,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.438,1000,438,20260428_213957
GCNII+MWPM,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.446,1000,446,20260428_213957
APPNP,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.3,1000,300,20260428_213957
MWPM+APPNP,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.438,1000,438,20260428_213957
APPNP+MWPM,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.434,1000,434,20260428_213957
APPNP,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.293,1000,293,20260428_213957
MWPM+APPNP,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.438,1000,438,20260428_213957
APPNP+MWPM,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.443,1000,443,20260428_213957
APPNP,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.707,1000,707,20260428_213957
MWPM+APPNP,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.55,1000,550,20260428_213957
APPNP+MWPM,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.56,1000,560,20260428_213957
GraphTransformer,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.288,1000,288,20260428_213957
MWPM+GraphTransformer,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.438,1000,438,20260428_213957
GraphTransformer+MWPM,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.438,1000,438,20260428_213957
GraphTransformer,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.294,1000,294,20260428_213957
MWPM+GraphTransformer,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.438,1000,438,20260428_213957
GraphTransformer+MWPM,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.451,1000,451,20260428_213957
GraphTransformer,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.295,1000,295,20260428_213957
MWPM+GraphTransformer,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.438,1000,438,20260428_213957
GraphTransformer+MWPM,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.447,1000,447,20260428_213957
GCN,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.512,1000,512,20260428_213957
MWPM+GCN,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.55,1000,550,20260428_213957
GCN+MWPM,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.51,1000,510,20260428_213957
GCN,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.525,1000,525,20260428_213957
MWPM+GCN,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.534,1000,534,20260428_213957
GCN+MWPM,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.499,1000,499,20260428_213957
GCN,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.628,1000,628,20260428_213957
MWPM+GCN,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.509,1000,509,20260428_213957
GCN+MWPM,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.528,1000,528,20260428_213957
GAT,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.59,1000,590,20260428_213957
MWPM+GAT,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.55,1000,550,20260428_213957
GAT+MWPM,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.526,1000,526,20260428_213957
GAT,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.702,1000,702,20260428_213957
MWPM+GAT,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.529,1000,529,20260428_213957
GAT+MWPM,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.558,1000,558,20260428_213957
GAT,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.707,1000,707,20260428_213957
MWPM+GAT,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.55,1000,550,20260428_213957
GAT+MWPM,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.565,1000,565,20260428_213957
GNN,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.705,1000,705,20260428_213957
MWPM+GNN,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.55,1000,550,20260428_213957
GNN+MWPM,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.556,1000,556,20260428_213957
GNN,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.421,1000,421,20260428_213957
MWPM+GNN,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.438,1000,438,20260428_213957
GNN+MWPM,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.471,1000,471,20260428_213957
GNN,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.705,1000,705,20260428_213957
MWPM+GNN,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.55,1000,550,20260428_213957
GNN+MWPM,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.557,1000,557,20260428_213957
GraphMamba,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.297,1000,297,20260428_213957
MWPM+GraphMamba,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.438,1000,438,20260428_213957
GraphMamba+MWPM,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.45,1000,450,20260428_213957
GraphMamba,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.294,1000,294,20260428_213957
MWPM+GraphMamba,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.438,1000,438,20260428_213957
GraphMamba+MWPM,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.451,1000,451,20260428_213957
GraphMamba,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.299,1000,299,20260428_213957
MWPM+GraphMamba,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.438,1000,438,20260428_213957
GraphMamba+MWPM,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.447,1000,447,20260428_213957
CNN,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.509,1000,509,20260428_213957
MWPM+CNN,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.543,1000,543,20260428_213957
CNN+MWPM,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.536,1000,536,20260428_213957
CNN,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.563,1000,563,20260428_213957
MWPM+CNN,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.494,1000,494,20260428_213957
CNN+MWPM,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.494,1000,494,20260428_213957
CNN,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.682,1000,682,20260428_213957
MWPM+CNN,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.55,1000,550,20260428_213957
CNN+MWPM,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.569,1000,569,20260428_213957
GCNII,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.707,1000,707,20260428_213957
MWPM+GCNII,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.55,1000,550,20260428_213957
GCNII+MWPM,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.546,1000,546,20260428_213957
GCNII,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.293,1000,293,20260428_213957
MWPM+GCNII,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.438,1000,438,20260428_213957
GCNII+MWPM,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.446,1000,446,20260428_213957
GCNII,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.707,1000,707,20260428_213957
MWPM+GCNII,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.55,1000,550,20260428_213957
GCNII+MWPM,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.554,1000,554,20260428_213957
APPNP,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.305,1000,305,20260428_213957
MWPM+APPNP,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.439,1000,439,20260428_213957
APPNP+MWPM,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.448,1000,448,20260428_213957
APPNP,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.406,1000,406,20260428_213957
MWPM+APPNP,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.438,1000,438,20260428_213957
APPNP+MWPM,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.475,1000,475,20260428_213957
APPNP,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.419,1000,419,20260428_213957
MWPM+APPNP,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.532,1000,532,20260428_213957
APPNP+MWPM,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.48,1000,480,20260428_213957
GraphTransformer,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.291,1000,291,20260428_213957
MWPM+GraphTransformer,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.438,1000,438,20260428_213957
GraphTransformer+MWPM,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.446,1000,446,20260428_213957
GraphTransformer,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.293,1000,293,20260428_213957
MWPM+GraphTransformer,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.438,1000,438,20260428_213957
GraphTransformer+MWPM,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.445,1000,445,20260428_213957
GraphTransformer,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.289,1000,289,20260428_213957
MWPM+GraphTransformer,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.438,1000,438,20260428_213957
GraphTransformer+MWPM,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.44,1000,440,20260428_213957
GCN,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.485,1000,485,20260428_213957
MWPM+GCN,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.438,1000,438,20260428_213957
GCN+MWPM,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.479,1000,479,20260428_213957
GCN,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.387,1000,387,20260428_213957
MWPM+GCN,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.529,1000,529,20260428_213957
GCN+MWPM,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.464,1000,464,20260428_213957
GCN,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.584,1000,584,20260428_213957
MWPM+GCN,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.55,1000,550,20260428_213957
GCN+MWPM,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.523,1000,523,20260428_213957
GAT,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.718,1000,718,20260428_213957
MWPM+GAT,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.55,1000,550,20260428_213957
GAT+MWPM,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.561,1000,561,20260428_213957
GAT,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.705,1000,705,20260428_213957
MWPM+GAT,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.55,1000,550,20260428_213957
GAT+MWPM,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.563,1000,563,20260428_213957
GAT,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.516,1000,516,20260428_213957
MWPM+GAT,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.482,1000,482,20260428_213957
GAT+MWPM,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.503,1000,503,20260428_213957
GNN,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.683,1000,683,20260428_213957
MWPM+GNN,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.549,1000,549,20260428_213957
GNN+MWPM,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.551,1000,551,20260428_213957
GNN,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.685,1000,685,20260428_213957
MWPM+GNN,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.549,1000,549,20260428_213957
GNN+MWPM,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.553,1000,553,20260428_213957
GNN,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.69,1000,690,20260428_213957
MWPM+GNN,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.55,1000,550,20260428_213957
GNN+MWPM,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.553,1000,553,20260428_213957
GraphMamba,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.297,1000,297,20260428_213957
MWPM+GraphMamba,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.438,1000,438,20260428_213957
GraphMamba+MWPM,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.437,1000,437,20260428_213957
GraphMamba,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.294,1000,294,20260428_213957
MWPM+GraphMamba,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.438,1000,438,20260428_213957
GraphMamba+MWPM,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.446,1000,446,20260428_213957
GraphMamba,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.291,1000,291,20260428_213957
MWPM+GraphMamba,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.438,1000,438,20260428_213957
GraphMamba+MWPM,3,3,ibm_aachen,2,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.448,1000,448,20260428_213957
CNN,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.486,1000,486,20260428_213957
MWPM+CNN,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.55,1000,550,20260428_213957
CNN+MWPM,3,3,ibm_aachen,2,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.512,1000,512,20260428_213957
CNN,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.682,1000,682,20260428_213957
MWPM+CNN,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.55,1000,550,20260428_213957
CNN+MWPM,3,3,ibm_aachen,2,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.539,1000,539,20260428_213957
