code,noise,Distance,Error_Rate(p),Error_Type,model,Best_ECR(%),Accuracy(%),Inference_Time(ms),Epochs,Learning_Rate,Train_Loss,Val_Loss
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,GCN,76.76,73.19,0.0002,2,0.001,1.042627,1.00503
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,GCN,82.24,69.21,0.0002,3,0.001,0.981949,0.986288
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,GCN,79.72,73.65,0.0002,4,0.001,0.959308,0.954912
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,GCN,79.32,74.38,0.0002,5,0.001,0.949593,0.948826
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,GCN,79.93,74.13,0.0002,6,0.001,0.943714,0.945297
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,GCN,77.87,76.48,0.0002,7,0.001,0.939185,0.94262
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,GCN,80.64,73.61,0.0002,8,0.001,0.936677,0.941039
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GCNII,33.68,66.51,0.0025,1,0.001,,10516622.27551
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GCNII,33.68,66.51,0.0025,2,0.001,,10516622.27551
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GCNII,33.68,66.51,0.0026,3,0.001,,10516622.27551
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GCNII,33.68,66.51,0.0025,4,0.001,,10516622.27551
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GCNII,33.68,66.51,0.0025,5,0.001,,10516622.27551
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GCNII,33.68,66.51,0.0015,6,0.001,,10516622.27551
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GCNII,63.85,35.04,0.0014,1,0.001,,20338243.836735
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GCNII,63.85,35.04,0.0025,2,0.001,,20338243.836735
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GCNII,63.85,35.04,0.0026,3,0.001,,20338243.836735
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GCNII,63.85,35.04,0.0025,4,0.001,,20338243.836735
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GCNII,63.85,35.04,0.0016,5,0.001,,20338243.836735
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GCNII,63.85,35.04,0.0025,6,0.001,,20338243.836735
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GCNII,32.98,64.96,0.0025,1,0.001,,4497644.581633
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GCNII,32.98,64.96,0.0026,2,0.001,,4497644.581633
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GCNII,32.98,64.96,0.0025,3,0.001,,4497644.581633
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GCNII,32.98,64.96,0.0025,4,0.001,,4497644.581633
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GCNII,32.98,64.96,0.0025,5,0.001,,4497644.581633
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GCNII,32.98,64.96,0.0025,6,0.001,,4497644.581633
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,GCNII,46.57,53.27,0.0013,1,0.001,,20218307813.877552
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,GCNII,46.57,53.27,0.0012,2,0.001,,20218307813.877552
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,GCNII,46.57,53.27,0.0012,3,0.001,,20218307813.877552
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,GCNII,46.57,53.27,0.0012,4,0.001,,20218307813.877552
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,GCNII,46.57,53.27,0.0012,5,0.001,,20218307813.877552
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,GCNII,46.57,53.27,0.0013,6,0.001,,20218307813.877552
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,GCNII,46.94,52.93,0.0012,1,0.001,,5798307808.653061
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,GCNII,46.94,52.93,0.0012,2,0.001,,5798307808.653061
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,GCNII,46.94,52.93,0.0012,3,0.001,,5798307808.653061
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,GCNII,46.94,52.93,0.0012,4,0.001,,5798307808.653061
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,GCNII,46.94,52.93,0.0012,5,0.001,,5798307808.653061
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,GCNII,46.94,52.93,0.0012,6,0.001,,5798307808.653061
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,GCNII,49.06,50.93,0.0012,1,0.001,,11510809913.469387
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,GCNII,49.06,50.93,0.0012,2,0.001,,11510809913.469387
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,GCNII,49.06,50.93,0.0012,3,0.001,,11510809913.469387
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,GCNII,49.06,50.93,0.0012,4,0.001,,11510809913.469387
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,GCNII,49.06,50.93,0.0012,5,0.001,,11510809913.469387
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,GCNII,49.06,50.93,0.0012,6,0.001,,11510809913.469387
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GCNII,43.06,55.49,0.0024,1,0.001,,9256209.265306
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GCNII,43.06,55.49,0.0023,2,0.001,,9256209.265306
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GCNII,43.06,55.49,0.0015,3,0.001,,9256209.265306
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GCNII,43.06,55.49,0.0015,4,0.001,,9256209.265306
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GCNII,43.06,55.49,0.0024,5,0.001,,9256209.265306
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GCNII,43.06,55.49,0.0024,6,0.001,,9256209.265306
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GCNII,77.7,22.78,0.0024,1,0.001,,5140245.704082
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GCNII,77.7,22.78,0.0024,2,0.001,,5140245.704082
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GCNII,77.7,22.78,0.0024,3,0.001,,5140245.704082
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GCNII,77.7,22.78,0.0024,4,0.001,,5140245.704082
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GCNII,77.7,22.78,0.0025,5,0.001,,5140245.704082
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GCNII,77.7,22.78,0.0024,6,0.001,,5140245.704082
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GCNII,44.78,55.04,0.0024,1,0.001,,9629726.653061
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GCNII,44.78,55.04,0.0024,2,0.001,,9629726.653061
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GCNII,44.78,55.04,0.0015,3,0.001,,9629726.653061
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GCNII,44.78,55.04,0.0019,4,0.001,,9629726.653061
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GCNII,44.78,55.04,0.0023,5,0.001,,9629726.653061
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GCNII,44.78,55.04,0.0031,6,0.001,,9629726.653061
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,GCNII,40.0,59.9,0.0013,1,0.001,,1656082155.102041
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,GCNII,40.0,59.9,0.0013,2,0.001,,1656082155.102041
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,GCNII,40.0,59.9,0.0013,3,0.001,,1656082155.102041
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,GCNII,40.0,59.9,0.0013,4,0.001,,1656082155.102041
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,GCNII,40.0,59.9,0.0013,5,0.001,,1656082155.102041
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,GCNII,40.0,59.9,0.0013,6,0.001,,1656082155.102041
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,GCNII,44.24,55.89,0.0013,1,0.001,,1901310414.367347
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,GCNII,44.24,55.89,0.0013,2,0.001,,1901310414.367347
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,GCNII,44.24,55.89,0.0013,3,0.001,,1901310414.367347
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,GCNII,44.24,55.89,0.0013,4,0.001,,1901310414.367347
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,GCNII,44.24,55.89,0.0013,5,0.001,,1901310414.367347
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,GCNII,44.24,55.89,0.0013,6,0.001,,1901310414.367347
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,GCNII,43.78,55.38,0.0013,1,0.001,,1707311785.795918
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,GCNII,43.78,55.38,0.0013,2,0.001,,1707311785.795918
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,GCNII,43.78,55.38,0.0013,3,0.001,,1707311785.795918
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,GCNII,43.78,55.38,0.0013,4,0.001,,1707311785.795918
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,GCNII,43.78,55.38,0.0013,5,0.001,,1707311785.795918
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,GCNII,43.78,55.38,0.0013,6,0.001,,1707311785.795918
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GNN,85.23,81.45,0.0005,1,0.001,0.881972,0.794454
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GNN,84.98,83.75,0.0005,2,0.001,0.784306,0.765212
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GNN,84.64,84.94,0.0005,3,0.001,0.761807,0.741565
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GNN,86.4,83.81,0.0005,4,0.001,0.749161,0.735749
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GNN,87.51,82.59,0.0005,5,0.001,0.740995,0.733544
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GNN,85.57,85.46,0.0005,6,0.001,0.735136,0.715584
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GNN,86.45,83.76,0.0005,7,0.001,0.730292,0.72767
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GNN,86.92,84.5,0.0005,8,0.001,0.726352,0.70962
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GNN,85.05,86.21,0.0005,9,0.001,0.722804,0.709385
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GNN,86.45,84.97,0.0005,10,0.001,0.719744,0.70497
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,85.2,80.93,0.0005,1,0.001,0.874901,0.804531
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,85.42,82.39,0.0005,2,0.001,0.786507,0.772622
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,84.64,84.23,0.0005,3,0.001,0.766456,0.75866
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,85.36,83.51,0.0005,4,0.001,0.756611,0.752893
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,85.08,84.41,0.0005,5,0.001,0.749901,0.744159
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,85.74,83.57,0.0005,6,0.001,0.744429,0.741441
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,85.2,84.71,0.0005,7,0.001,0.740377,0.73409
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,85.21,84.79,0.0006,8,0.001,0.737171,0.730892
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,85.07,85.33,0.0005,9,0.001,0.734076,0.723075
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,85.26,85.14,0.0005,10,0.001,0.731618,0.727785
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,87.18,82.97,0.0005,11,0.001,0.729625,0.729622
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,84.67,85.74,0.0005,12,0.001,0.727921,0.727145
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,84.57,85.8,0.0005,13,0.001,0.726331,0.725601
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,85.25,85.16,0.0005,14,0.001,0.725062,0.720498
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,85.65,85.34,0.0005,15,0.001,0.723559,0.716027
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,85.94,84.72,0.0005,16,0.001,0.722336,0.719312
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GNN,80.15,77.31,0.0005,1,0.001,0.950714,0.901904
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GNN,79.52,79.09,0.0005,2,0.001,0.889732,0.882154
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GNN,79.67,79.38,0.0005,3,0.001,0.875602,0.871884
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GNN,80.13,79.12,0.0005,4,0.001,0.868553,0.869736
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GNN,81.56,77.98,0.0005,5,0.001,0.863528,0.863585
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GNN,78.74,80.81,0.0005,6,0.001,0.859801,0.859826
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GNN,80.38,79.39,0.0005,7,0.001,0.856947,0.857763
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GNN,80.91,78.68,0.0005,8,0.001,0.854718,0.858885
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GNN,80.26,79.56,0.0005,9,0.001,0.852832,0.854312
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GNN,79.52,80.29,0.0005,10,0.001,0.851138,0.854016
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,GNN,71.47,28.79,0.0003,1,0.001,1.38382,1.378867
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,GNN,62.89,36.86,0.0003,2,0.001,1.383463,1.378851
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,GNN,60.93,38.88,0.0003,3,0.001,1.383334,1.378847
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,GNN,61.03,38.89,0.0003,4,0.001,1.383246,1.378826
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,GNN,65.21,34.85,0.0003,5,0.001,1.383328,1.378836
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,GNN,69.14,30.8,0.0003,6,0.001,1.383405,1.378827
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,GNN,59.23,41.0,0.0003,1,0.001,1.372685,1.372202
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,GNN,42.97,57.0,0.0003,2,0.001,1.372379,1.372186
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,GNN,49.0,51.0,0.0003,3,0.001,1.372308,1.372203
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,GNN,42.87,57.0,0.0003,4,0.001,1.372345,1.372189
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,GNN,46.89,53.0,0.0003,5,0.001,1.372357,1.372183
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,GNN,44.94,55.0,0.0003,6,0.001,1.372387,1.372187
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,GNN,53.0,47.24,0.0003,1,0.001,1.317044,1.316849
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,GNN,42.85,56.43,0.0003,2,0.001,1.316896,1.316852
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,GNN,48.86,50.91,0.0003,3,0.001,1.31692,1.316851
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,GNN,46.87,52.75,0.0003,4,0.001,1.316893,1.316858
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,GNN,59.07,41.72,0.0003,5,0.001,1.316912,1.316859
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,GNN,44.72,54.57,0.0003,6,0.001,1.316892,1.316855
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,GNN,53.04,47.24,0.0003,7,0.001,1.316873,1.316849
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,GNN,50.95,49.07,0.0003,8,0.001,1.316937,1.316852
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,GNN,59.11,41.73,0.0003,9,0.001,1.316914,1.316862
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,GNN,48.83,50.9,0.0003,10,0.001,1.316887,1.316853
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,GNN,50.84,49.06,0.0003,11,0.001,1.316899,1.316862
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,GNN,48.84,50.9,0.0003,12,0.001,1.316906,1.31686
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,GNN,50.96,49.08,0.0003,13,0.001,1.316928,1.316849
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,GNN,59.05,41.72,0.0003,14,0.001,1.316901,1.31686
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GNN,83.42,79.46,0.0005,1,0.001,0.956487,0.868083
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GNN,82.02,83.5,0.0005,2,0.001,0.839479,0.819575
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GNN,85.42,82.0,0.0005,3,0.001,0.809554,0.796659
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GNN,85.2,82.37,0.0005,4,0.001,0.794609,0.787394
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GNN,84.75,83.09,0.0005,5,0.001,0.785228,0.791304
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GNN,83.49,84.49,0.0005,6,0.001,0.778613,0.777972
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GNN,84.77,84.05,0.0005,7,0.001,0.773303,0.766161
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GNN,84.93,83.86,0.0005,8,0.001,0.768882,0.767337
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,81.1,82.94,0.0005,1,0.001,0.937205,0.849684
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,83.54,82.09,0.0005,2,0.001,0.82046,0.817624
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,85.5,80.94,0.0005,3,0.001,0.798725,0.804117
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,84.68,81.66,0.0005,4,0.001,0.78846,0.796666
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,84.78,82.26,0.0005,5,0.001,0.782377,0.788436
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,83.92,83.19,0.0005,6,0.001,0.777456,0.783951
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,83.86,83.7,0.0005,7,0.001,0.773336,0.778636
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,GNN,84.78,82.99,0.0005,8,0.001,0.770334,0.778134
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GNN,79.38,75.68,0.0005,1,0.001,0.976037,0.926028
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GNN,81.08,74.35,0.0005,2,0.001,0.915525,0.914695
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GNN,79.76,77.43,0.0005,3,0.001,0.900663,0.892782
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GNN,78.49,78.69,0.0005,4,0.001,0.893105,0.892062
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GNN,78.49,79.15,0.0005,5,0.001,0.888575,0.884621
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GNN,79.81,78.12,0.0003,6,0.001,0.885248,0.881906
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,GNN,79.71,78.15,0.0004,7,0.001,0.882603,0.879563
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,GNN,67.03,66.79,0.0003,1,0.001,1.280189,1.194652
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,GNN,75.29,63.64,0.0003,2,0.001,1.164705,1.14085
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,GNN,76.4,66.56,0.0004,3,0.001,1.119578,1.106157
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,GNN,74.89,71.5,0.0004,4,0.001,1.084932,1.066263
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,GNN,84.07,62.61,0.0004,5,0.001,1.05509,1.062009
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,GNN,70.47,77.92,0.0004,6,0.001,1.029421,1.040161
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,GNN,78.08,73.16,0.0003,7,0.001,1.013266,1.01159
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,GNN,76.27,76.01,0.0003,8,0.001,1.000007,1.002851
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,GNN,78.43,74.23,0.0003,9,0.001,0.98935,0.993686
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,GNN,79.14,74.55,0.0003,10,0.001,0.980799,0.984216
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,GNN,71.53,65.33,0.0003,1,0.001,1.245257,1.156268
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,GNN,76.35,65.47,0.0003,2,0.001,1.131845,1.101359
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,GNN,73.14,71.78,0.0003,3,0.001,1.09274,1.067843
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,GNN,73.7,73.07,0.0003,4,0.001,1.06063,1.0456
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,GNN,76.32,73.29,0.0003,5,0.001,1.035094,1.019943
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,GNN,76.42,74.51,0.0003,6,0.001,1.016213,1.005473
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,GNN,82.11,70.16,0.0003,7,0.001,1.001636,0.991818
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,GNN,81.16,72.05,0.0003,8,0.001,0.98865,0.983231
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,GNN,80.32,73.8,0.0003,9,0.001,0.979774,0.975045
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,GNN,81.1,73.47,0.0003,10,0.001,0.972215,0.965795
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,GNN,72.43,80.55,0.0003,11,0.001,0.966744,0.980735
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,GNN,81.42,74.53,0.0004,12,0.001,0.959529,0.951873
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,GNN,72.46,61.94,0.0004,1,0.001,1.20347,1.14176
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,GNN,68.88,70.1,0.0004,2,0.001,1.113791,1.100721
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,GNN,77.68,65.75,0.0004,3,0.001,1.07885,1.066879
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,GNN,77.32,67.58,0.0004,4,0.001,1.055879,1.053861
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,GNN,76.41,69.55,0.0004,5,0.001,1.042598,1.039814
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,GNN,73.5,72.48,0.0003,6,0.001,1.034299,1.037729
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,GNN,75.15,71.82,0.0003,7,0.001,1.026045,1.028009
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,GNN,75.65,72.04,0.0003,8,0.001,1.020768,1.022745
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GraphMamba,42.67,97.71,0.0015,1,0.0001,0.156099,0.1466
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GraphMamba,42.31,97.77,0.0015,2,0.0001,0.148887,0.145607
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GraphMamba,38.36,98.08,0.0014,3,0.0001,0.148119,0.145141
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GraphMamba,39.01,98.07,0.0022,4,0.0001,0.147717,0.145024
surface_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,GraphMamba,35.74,98.25,0.0022,5,0.0001,0.147412,0.144783
